id,text,label,source
7055,@KhoaVuUmn Reviewer 2: this is a very weak paper that fails proof of concept. Stating a cat bed is also a wizard's hat is totally wrong and your data cannot support this,1,iSarcasmEval
7056,A wrong impression is once again my specialty,1,iSarcasmEval
7057,if trees would simply stop producing flammable leaves climate change would not be an issue,1,iSarcasmEval
7058,haven’t written in months cuz there are no male teachers to impress 😣,1,iSarcasmEval
7059,hey quick question is it fall or spring???,1,iSarcasmEval
7060,when the toilet seat is warmed up for you&gt;&gt;&gt;,1,iSarcasmEval
7061,@PlayStationUK Nice,1,iSarcasmEval
7062,me and noah forgot that today is our anniversary. if that isn’t couple goals then idk what is 😌,1,iSarcasmEval
7063,I can’t wait to hear more about the life of an upper middle class East Asian American whose only personality trait is drinking boba tea https://t.co/SapbXLd0r2,1,iSarcasmEval
7064,Hey what's the weather like today? Am I going to need an umbrella?,1,iSarcasmEval
7065,trying to figure out how to use notion for my anime list. I think i’m dying,1,iSarcasmEval
7066,Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,1,iSarcasmEval
7067,"""your pronouns are what's in your pants"" ok. juicy/dumper",1,iSarcasmEval
7068,"It’s so amazing how people forget you exist until they want something from you :,)",1,iSarcasmEval
7069,"2 things I love:
1. Being woken up by construction work an hour before my alarm.
2. Sarcasm.",1,iSarcasmEval
7070,How bout you dont use a gazillion filters on your pictures,1,iSarcasmEval
7071,"finished the queen's gambit, i loved a look into the 1960s in the american south with no racism just vibes",1,iSarcasmEval
7072,Wow it’s almost like we don’t nap every single day at the exact same time wow how dare I try to do the thing we do every single day!,1,iSarcasmEval
7073,@brruhia Nah bruh you just drinking it upside down 😂,1,iSarcasmEval
7074,@raerenyse Easily one of the worst and most damaging takes for both trans AND cis women I have seen thus far. Congrats on reaching new levels of awful lmao,1,iSarcasmEval
7075,@PoliticalOrgy I thing you might be on to somethink!🙄,1,iSarcasmEval
7076,"Here comes the final of the UK #DailyBriefing - who will win, Johnson or Covid?",1,iSarcasmEval
7077,"""You're not a normal white girl"" lol ok",1,iSarcasmEval
7078,Great time for sim and I to have our weekly life update.... 🌛🌜🐨 (closest thing to an owl) 💤💤💤💤💤😴,1,iSarcasmEval
7079,I love when you go to shop for plus size clothing and it's always just shoved under women's and it doesn't have any subcategories so u just have to wade thru everything like a pig being thrown slop,1,iSarcasmEval
7080,"@richardosman @GMB @susannareid100 @piersmorgan You've a book out? I hadn't realised.

Yes, you've already read this 8763 times this week, but hey.",1,iSarcasmEval
7081,Hahahah @LibertyU is shutting down the entire campus for quarantine!! Couldn’t happen to a nicer group of Covid deniers! #CovidIsNotOver #karmaisabitch #Covid_19,1,iSarcasmEval
7082,Brother's off on a night out and I've gone to bed cos I feel exhausted and sick.... excellent 👍🏻,1,iSarcasmEval
7083,“The App Store [is]... an economic miracle” 🙄 but Apple magic not working today at #AntiTrustHearings #Apple stifles innovation that is the lifeblood of our economy. -Lucy McBath speaking some truth today #HouseJudiciary https://t.co/2swhC9daBM,1,iSarcasmEval
7084,I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1,iSarcasmEval
7085,In sunny spain at the moment!!! Hows it all in england?,1,iSarcasmEval
7086,my super power is always biting into the sour cream side of the burrito no matter what,1,iSarcasmEval
7087,if you display your pop funkos in the box then you’re a tory,1,iSarcasmEval
7088,#HappyBirthdayKeanuReeves Keanu Reeves is so wholesome ☺️,1,iSarcasmEval
7089,"Don’t worry, 20 something people who follow me here, I brushed my hair for the first time in a week today. I know, impressive.",1,iSarcasmEval
7090,@kmflett And with a plentiful supply of rhubarb.,1,iSarcasmEval
7091,Hearing Kendrick Perkins refer to Alec Burks as Alecs Burk like he’s attorneys general &gt;&gt;&gt;&gt;,1,iSarcasmEval
7092,"Wait didn’t covid go away?? It’s after November third so it definitely should be gone now...wait...I’m confused...121,000 cases in a day? You’re telling me THE WHOLE WORLD didn’t fake a pandemic for the US election? No way...",1,iSarcasmEval
7093,We really need to remind people that universal healthcare means never needing to sit through another annual explanation of benefits meeting,1,iSarcasmEval
7094,wow. i left on time today and the airport connector is all the way backed up. love that,1,iSarcasmEval
7095,maybe i am a cyber bully,1,iSarcasmEval
7096,"""@elliekonsker: FLORIDA YOU LITERALLY HAVE ONE JOB""",1,iSarcasmEval
7097,Andrews really trying to explain to me that football and rupauls drag race aren’t the same thing when it in fact is the same thing.,1,iSarcasmEval
7098,day 5 of people being mad about ellen sitting by gw bush is when we'll finally get to the bottom of this,1,iSarcasmEval
7099,"Cool guy in a big truck honked really long at the garbage truck because it slowed down to turn; I felt he wanted everyone to know how cool he is, so I decided to tweet about it on his behalf.",1,iSarcasmEval
7100,NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND #LoveIsland,1,iSarcasmEval
7101,i’ve never had protected sex,1,iSarcasmEval
7102,"Duodenum, Jejunum, and Ilium would be cute names for triplets, don’t @ me",1,iSarcasmEval
7103,Only yelled at one person while biking home this evening. Improvement!,1,iSarcasmEval
7104,".@taylorswift13 is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",1,iSarcasmEval
7105,the fact that “breaking: school shootings preventable” was an actual headline on nbc tonight is actually laughable,1,iSarcasmEval
7106,I love when I start choking on my water in my 8 person class,1,iSarcasmEval
7107,Whoop diddy scoop poop,1,iSarcasmEval
7108,@WilliamShatner Mr Shatner whilst you were sleeping you asked me to join Facebook messenger and then after a polite conversation you then offered me gold necklaces and a singed (sic) tee-shirt - you made my Friday night sir... just awaiting your instructions so I can wire the money...,1,iSarcasmEval
7109,is it illegal to discriminate against someone on the basis that they have a joker tattoo,1,iSarcasmEval
7110,it’s been 20 hours and i want another chai latte with pumpkin cold foam i can’t afford this!,1,iSarcasmEval
7111,"It would be a real shame if people shared this around and filled it with fake info. People should definitely not do that 😉
https://t.co/Px7dYqjh3I",1,iSarcasmEval
7112,"Well done Henri, cost us the win #nffc",1,iSarcasmEval
7113,I love not being pregnant so much it’s my fave thing about myself,1,iSarcasmEval
7114,@ray_harren @tkinsonn buy really rare pokemon card,1,iSarcasmEval
7115,"you like ketchup but not tomatoes???

grow up",1,iSarcasmEval
7116,Big day in the Mumford house #sports day,1,iSarcasmEval
7117,@ShareZone5 @StockpickB You are a right bundle of laughs to take to the pictures Draft!,1,iSarcasmEval
7118,"“If I could have changed anything about my childhood I would have never watched spongebob”

-no one",1,iSarcasmEval
7119,"#bbcqt It sure would be nice if Ms May decided to answer a question, rather than dance readily around it.",1,iSarcasmEval
7120,Does anyone not know Prince Harry got engaged? I don’t think there’s been enough in the news about it.,1,iSarcasmEval
7121,@sadgirlkali Make your husband agree to let you die first. FUN date topic for discussion,1,iSarcasmEval
7122,im ollie im 5'8 and i think my 5'7 boyfriend is short,1,iSarcasmEval
7123,"Tonight @ dinner I sat by &amp; chatted w/ the former chancellor of Ole Miss, a former Miss MS, &amp; the owner of the Miss America pageant

Casual.",1,iSarcasmEval
7124,wow this growth spurt is really taking longer than i thought haha,1,iSarcasmEval
7125,"Quarantine Day 256: Dear Ancient Greeks, re: the blanket-wearing—I get it. #QuarantineLife",1,iSarcasmEval
7126,my bf took my off his lock screen which obvi means he’s cheating on me,1,iSarcasmEval
7127,Gonna go cry now some no face told me to lose weight x,1,iSarcasmEval
7128,'Margaret Thatcher' is trending... has 2016 taken another one?,1,iSarcasmEval
7129,"Hear me out... The lyrics in ""coney island"" should've been ""lost again with no surprises, disappointments close your EYESES"" 

Fixed it for you @taylorswift13 😉

#evermorealbum 
@taylornation13",1,iSarcasmEval
7130,"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently",1,iSarcasmEval
7131,Of course the moment I front the system is in utter chaos 🥴,1,iSarcasmEval
7132,"Day 38 of quarantine is an interesting time to get a new drum kit, neighbor",1,iSarcasmEval
7133,Hate this site [CHIRPBIRDICON],1,iSarcasmEval
7134,did you know there is a direct correlation with how cool someone is and how high they cuff their pants?,1,iSarcasmEval
7135,@McDonaldsUK Would love a cheeky McDonald’s breakfast before a busy day at work would set the day off on the right foot ! 💓 #FancyAMcDonalds,1,iSarcasmEval
7136,I swear this triller event is run by teenagers,1,iSarcasmEval
7137,What kind of sins have y’all been committing for God to punish us with this kinda weather...,1,iSarcasmEval
7138,I’m really looking forward to not hugging my friends and family through choice rather than by law.,1,iSarcasmEval
7139,Men will literally fake an injury on the football field instead of going to therapy,1,iSarcasmEval
7140,I don't think Republicans have any self awareness or any idea of how the world works... Nice try though.,1,iSarcasmEval
7141,There is not enough people here #ivoryrooms,1,iSarcasmEval
7142,I love online shopping because if I am physically in a store and an employee even looks at me I will immediately leave.,1,iSarcasmEval
7143,WHO LET THE LAUNDRY PILE UP 5 BASKETS. Goodness.,1,iSarcasmEval
7144,Boehner not clapping for gender pay equality. COOL.,1,iSarcasmEval
7145,"Drop in Center to let people get the 1st or 2nd Vaccine open today . I went thinking I was able to get my 2nd one .
Wait in the que 30 mins .sits down arm ready to get ! 
Sorry your 12hrs to early !!! 
We cannot vacinate you till 56 days !!! @NicolaSturgeon #Seriously",1,iSarcasmEval
7146,"""I'm concerned about the environmental impact of my contact lenses,"" says the occasional daily wearer, throwing their Starbucks cup in the test room bin.",1,iSarcasmEval
7147,Shout out James Boswell  #unibowl,1,iSarcasmEval
7148,@ThomasCabaret84 @MicrobiomDigest @raoult_didier Surely you’re not suggesting that their own thorough investigation of their own suspected &lt;fraud&gt; (which found no evidence for said &lt;fraud&gt;) was carried out with anything but the very  highest levels of integrity? Seems completely legit to me…,1,iSarcasmEval
7149,@xNemoooo @McDonaldsUK @tasshx Say swear you didn’t down all bev’s at Acapulco’s straight after?? 😘,1,iSarcasmEval
7150,I got called ugly on Twitter by an uneducated teen who refuses to show his face:( I’m gonna cry myself to sleep😭 I’m in gut wrenching pain!,1,iSarcasmEval
7151,"@benshapiro it’s true, every time my little cousins put on their masks they choke to death and have to be revived. it’s very stressful for us.",1,iSarcasmEval
7152,Just dislocated my fucking knee again while out on a walk 🙃🙃🙃 FAB,1,iSarcasmEval
7153,Headaches that last all day nonstop🥰😍,1,iSarcasmEval
7154,"Pissed off at @TMobile_USA and just want out of my contract, but I'm sure that would just be way too easy, ugh :(",1,iSarcasmEval
7155,Football is turning into an anatomy lesson. COOL,1,iSarcasmEval
7156,"@BIGRXD12 ah yes, people with eating disorders, famous for easily being able to not worry about their weight",1,iSarcasmEval
7157,"As if I didn't know this anyway!
I'm an Owl according to the #BBCBodyClock quiz – what are you? https://t.co/vM07K82CTg",1,iSarcasmEval
7158,i would kill a man for a forehead kiss rn,1,iSarcasmEval
7159,Mental shoot out ends. Silent pause. Sirens start 🚨 Always so perfectly timed 🚔🚓👍🏽 #LineOfDuty #LineofDuty6 #LOD6 #LOD,1,iSarcasmEval
7160,Love being called the devil for taking away someone’s phone at summer school🤗🤗🤗,1,iSarcasmEval
7161,everyone pls stop shooting fireworks my dog is scared :(,1,iSarcasmEval
7162,I love days when Rob works short call and is only at the hospital for *checks watch* 13 hours.,1,iSarcasmEval
7163,@tedcruz @Dream worst timeline,1,iSarcasmEval
7164,@BBCAMERICA Thanks for disrupting your narrative continuity with commercial break previews. #SpoilerAlert,1,iSarcasmEval
7165,"i love how i literally just finished watching the fifth hp film and then turned to my mum and said ""love a good bit of character death on a sunday :)""
the dsmp lore has utterly ruined my attachment to characters and how i see stories now. i am a broken woman.",1,iSarcasmEval
